https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180309
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"1156333","1","1","Vehicle in Operation","1","Chrysler","2010","2010","300 Touring","Gray","S","Southbound","false","17","Pedestrian","8","Making U-Turn","0","None","88","Not Applicable","1","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","8","Making U-Turn","0","None","2C3CA5CV3AH230292","97","Other","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","South Norwalk","CT","","06854","","false","","false","false","Southbound ","false","CT","false","false","1","Permanent General","","","","","","","","","","","","","","","","","","","","2025-03-13","","","",""
"1157244","2","1","Vehicle in Operation","1","","","","Super 73 Z","Black","N","Northbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","3","1","Straight","4","Downhill","2","Sector 2 (NorthEast) in the 12-point Clock Diagram","1","No Damage","","","1","Straight Ahead","0","None","","11","Pedestrian Button","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","true","false","Sunset Hill Road","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1157244","1","1","Vehicle in Operation","1","Nissan","2012","2012","Rogue S/sv","White","W","Westbound","false","18","Pedalcycle/Pedalcyclist","7","Turning Left","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","3","1","Straight","4","Downhill","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","7","Turning Left","0","None","JN8AS5MV0CW365799","11","Pedestrian Button","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06850","","false","","false","false","Sunuset Hill Road","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2024-05-13","","","",""
"1160103","1","1","Vehicle in Operation","1","Honda","2006","2006","Civic EX","Black","S","Southbound","false","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","1","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","7","Turning Left","0","None","2HGFA16886H527204","6","Stop Sign","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stamford","CT","","06907","","false","N/A","false","true","Aiken Street","false","CT","true","false","1","New Jersey Manufacturers Insurance Company","","","","","","","","","","","","","","","","","","","","2024-11-15","","","",""
"1160335","1","1","Vehicle in Operation","1","Subaru","2012","2012","Forester 2.5x Limite","Black","E","Eastbound","false","19","Other Non-motorist","3","Backing","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","5","Sector 5 (South by SouthEast) in the 12-point Clock Diagram","1","No Damage","2","(Sport) Utility Vehicle","3","Backing","0","None","JF2SHAEC4CH428901","1","No Control Device","88","Not Applicable","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06850","","false","","false","false","100 westport ave","true","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","2024-08-04","","","",""
"1162048","1","1","Vehicle in Operation","1","Acura","2008","2008","Tl","Black","E","Eastbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","0","None","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","99","Unknown","99","Unknown","1","Passenger Car","1","Straight Ahead","0","None","19UUA66278A054848","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06850","","true","","false","false","Reed Street","false","CT","false","false","1","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","",""
"1162048","2","1","Vehicle in Operation","1","HYPER","2022","2022","Mountain","Black","S","Southbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","0","None","1","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","2","Minor Damage","","","1","Straight Ahead","0","None","","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Stuart Avenue","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1162660","1","1","Vehicle in Operation","1","Honda","2001","2001","CR-V EX","Gray","E","Eastbound","false","26","Other Non-Fixed Object","3","Backing","97","Other","88","Not Applicable","1","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","3","Backing","97","Other","JHLRD18651S026662","1","No Control Device","88","Not Applicable","26","Other Non-Fixed Object","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Stamford","CT","","06902","","false","","false","false","Parking lot","false","CT","false","false","1","State farm","","","","","","","","","","","","","","","","","","","","2024-01-22","","","",""
"1165620","1","1","Vehicle in Operation","1","Ford","2020","2020","Escape Se","Red","N","Northbound","false","88","Not Applicable","3","Backing","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","3","Backing","0","None","1FMCU9G63LUA20266","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06850","","false","N/A","false","false","N/A","true","CT","false","false","1","Trumbull Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1167958","1","1","Vehicle in Operation","1","Honda","2011","2011","Fit","Gray","N","Northbound","false","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","1","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","7","Turning Left","0","None","JHMGE8H32BC005262","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06851","","false","","false","false","West Ave","false","CT","false","false","1","Farmers Property and Casualty Insurance Company","","","","","","","","","","","","","","","","","","","","2024-11-15","","","",""
"1171742","1","1","Vehicle in Operation","1","Toyota","2014","2014","Sienna LE","Gray","W","Westbound","false","17","Pedestrian","8","Making U-Turn","0","None","88","Not Applicable","88","3","Not Towed","1","Two-Way, Not Divided","3","1","Straight","1","Level","8","Sector 8 (SouthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","8","Making U-Turn","0","None","5TDKK3DCXES472672","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06854","","false","","false","false","Washington St","false","CT","false","false","1","Progressive Casualty Insurance","","","","","","","","","","","","","","","","","","","","2024-11-18","","","",""
"1172453","1","1","Vehicle in Operation","2","Chevrolet","2007","2007","Corvette Z06","Orange","S","Southbound","false","18","Pedalcycle/Pedalcyclist","6","Turning Right","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","6","Turning Right","0","None","1G1YY26E875122590","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Wilton","CT","","06897","","false","","false","false","West Avenue","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2024-11-05","","","",""
"1172453","2","1","Vehicle in Operation","1","","","","","Black","N","Northbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","0","None","1","","","1","Two-Way, Not Divided","4","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","3","Functional Damage","","","1","Straight Ahead","0","None","N/A","10","Marked Uncontrolled Crosswalk","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","true","true","West Avenue","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1172642","1","1","Vehicle in Operation","1","Chevrolet","2015","2015","Equinox Lt Awd","Silver","N","Northbound","false","19","Other Non-motorist","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","10","Sector 10 (NorthWest) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","2GNFLFEK0F6247041","10","Marked Uncontrolled Crosswalk","2","Yes","19","Other Non-motorist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Westport","CT","UnitedStates","","","false","N/A","false","false","East Av","false","CT","false","false","1","Progressive Direct Insurance","","","","","","","","","","","","","","","","","","","","2024-11-22","","","",""
"1173252","1","1","Vehicle in Operation","1","Honda","2013","2013","CR-V LX","Gray","S","Southbound","false","18","Pedalcycle/Pedalcyclist","7","Turning Left","99","Unknown","99","Unknown","88","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","2","(Sport) Utility Vehicle","7","Turning Left","99","Unknown","3CZRM3H33DG701557","10","Marked Uncontrolled Crosswalk","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Bridgeport","CT","","06606","","false","","false","false","Chestnut St.","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2024-06-15","","","",""
"1173252","2","1","Vehicle in Operation","1","unknown","","","unknown","","E","Eastbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","99","Unknown","99","Unknown","88","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","99","Unknown","","","1","Straight Ahead","99","Unknown","Unknown","10","Marked Uncontrolled Crosswalk","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Chestnut St.","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1173369","1","1","Vehicle in Operation","1","Toyota","2016","2016","Prius","Silver","E","Eastbound","false","18","Pedalcycle/Pedalcyclist","10","Entering Traffic Lane","99","Unknown","88","Not Applicable","25","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","10","Entering Traffic Lane","99","Unknown","JTDKARFU1G3015121","6","Stop Sign","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06855","","false","","false","false","Gregory Bvld","false","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","2024-07-21","","","",""
"1173369","2","1","Vehicle in Operation","1","UNKNOWN","","","unknown","Black","N","Northbound","false","22","Motor Vehicle In Motion","10","Entering Traffic Lane","99","Unknown","99","Unknown","25","","","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","","","10","Entering Traffic Lane","99","Unknown","unknown","6","Stop Sign","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","First ST","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1173438","2","1","Vehicle in Operation","1","ATX","","","Mountain Bike","Black","W","Westbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","0","None","1","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","3","Sector 3 (East) in the 12-point Clock Diagram","1","No Damage","","","1","Straight Ahead","0","None","ISO4210-2","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Washington St","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1173438","1","1","Vehicle in Operation","1","Chevrolet","2019","2019","Trax 1lt","White","S","Southbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","3GNCJPSB1KL283846","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06851","","false","","false","false","N Water St","false","CT","false","false","1","THE STANDARD FIRE INSURANCE COMPANY","","","","","","","","","","","","","","","","","","","","2024-08-15","","","",""
"1173597","1","1","Vehicle in Operation","1","Volkswagen","2019","2019","Tiguan Se","Black","W","Westbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","1","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","3VV2B7AX0KM193002","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","","06850","","false","","false","false","77 Wall St.","true","CT","false","false","1","Hanover American","","","","","","","","","","","","","","","","","","","","2025-04-15","","","",""
