https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180309
"CrashId","VehicleId","PersonId","Age","Gender","Gender Text Format","State","Postal Code","Person Type","Person Type Text Format","Injury Status","Injury Status Text Format","Condition at Time of Crash","Condition at Time of Crash Text Format","Condition at Time of Crash2","Condition at Time of Crash2 Text Format","Action Taken by Officer","Action Taken by Officer Text Format","Alcohol Test Status","Alcohol Test Status Text Format","Type Of Alcohol Test","Type Of Alcohol Test Text Format","Drug Test Status","Drug Test Status Text Format","Type Of Drig Test","Type Of Drig Test Text Format","Ejection Status","Ejection Status Text Format","Restraint System","Restraint System Text Format","Helmet Use","Helmet Use Text Format","Air Bag Status","Air Bag Status Text Format","Speeding Related","Speeding Related Text Format","Driver Actions 1","Driver Actions 1 Text Format","Driver Actions 2","Driver Actions 2 Text Format","Driver Actions 3","Driver Actions 3 Text Format","Driver Actions 4","Driver Actions 4 Text Format","Driver Distracted By","Driver Distracted By Text Format","Roadway On Which Nonmotorist Was Traveling/Located","Direction nonmotorist was traveling","Direction Unknown","Striking Motor Vehicle ID","Bicycle ID","Non-Motorist Not In Roadway","Actions or Circumstances Prior to Crash","Actions or Circumstances Prior to Crash Text Format","To or From School","To or From School Text Format","Actions or Circumstances At Time Of Crash","Actions or Circumstances At Time Of Crash Text Format","Actions or Circumstances At Time Of Crash2","Actions or Circumstances At Time Of Crash2 Text Format","Location At Time Of Crash","Location At Time Of Crash Text Format","Safety Equipment","Safety Equipment Text Format","Safety Equipment2","Safety Equipment2 Text Format","Non-motorist Distracted By","Non-motorist Distracted By Text Format","Seating Position","Seating Position Text Format","Seating Position for Bus","City","Country","Driver License Jurisdiction","Driver License Jurisdiction Text Format","Drivers License Issued By","Drivers License Class","Commercial License Class","Commercial License Class Text Format","Transported to First Medical Facility By","Transported to First Medical Facility By Text Format","Name of the EMS agency","Name of the Intended Receiving Facility"
"1144154","","2","28","2","Female","CT","","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","West Avenue","S","false","1","","false","5","Walking/Cycling on Sidewalk","1","No","1","No Improper Action","88","Not Applicable","10","Driveway Access","0","None","88","Not Applicable","1","Not Distracted","","","","Norwalk","UnitedStates","2","State","CT","","","","1","Not Transported","",""
"1144154","1","1","65","1","Male","CT","06854","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwalk             ","","2","State","NY","4","1","No","1","Not Transported","",""
"1148802","","2","60","2","Female","CT","06854","3","Pedestrian","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","FILLOW STREET","E","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","1","No Improper Action","1","Intersection-Marked Crosswalk","88","Not Applicable","0","None","1","Not Distracted","","","","Norwalk             ","","2","State","CT","","","","1","Not Transported","",""
"1148802","1","1","","2","Female","","","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","99","Unknown","99","Unknown","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","","","2","State","CT","99","1","No","1","Not Transported","",""
"1148811","","2","65","2","Female","CT","06606","3","Pedestrian","B","Suspected Minor Injury (B)","2","Physically Impaired","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Bedford","W","false","1","","true","97","Other","1","No","1","No Improper Action","88","Not Applicable","8","Sidewalk","0","None","88","Not Applicable","1","Not Distracted","","","","Bridgeport","","","","CT","","","","3","EMS Ground","Norwalk","Norwalk Hospital"
"1148811","1","1","","99","Unknown","","","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","88","Not Applicable","99","Unknown","88","Not applicable","99","Unknown","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","","","2","State","CT","88","1","No","1","Not Transported","",""
"1148811","","3","19","1","Male","CT","06610","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bridgeport","","","","CT","","","","","","",""
"1148817","","2","67","2","Female","CT","06851","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","97","Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Norwalk","","","","CT","","","","3","EMS Ground","Norwalk Paramedics","NORWALK HOSPITAL"
"1148817","1","1","22","1","Male","CT","06854","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","99","Unknown","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwalk","","2","State","CT","4","1","No","1","Not Transported","",""
"1154728","","2","24","1","Male","CT","","3","Pedestrian","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","West Avenue","N","false","1","","false","8","Working in Trafficway for Incident Response","1","No","1","No Improper Action","","","5","Travel Lane-Other Location","3","Reflective Clothing","","","1","Not Distracted","","","","Norwalk","UnitedStates","","","CT","","","","1","Not Transported","",""
"1154728","1","1","24","1","Male","CT","06608","1","Driver","O","No Apparent Injury (O)","3","Emotional (depressed, angry, disturbed, etc.)","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","4","Too Fast for Conditions","14","Operated Motor Vehicle in Reckless or Aggressive Manner","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Bridgeport","UnitedStates","2","State","CT","4","1","No","1","Not Transported","",""
"1156232","1","1","58","1","Male","CT","06851","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","1","No","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwalk","","2","State","CT","4","1","No","1","Not Transported","",""
"1156232","","2","54","1","Male","NY","10590","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Lowes parkinglot","N","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","97","Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","South Salem","","","","NY","","","","1","Not Transported","",""
"1156333","1","1","69","2","Female","CT","06854","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","1","No","97","Other Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","South Norwalk","","2","State","CT","3","1","No","1","Not Transported","",""
"1156333","","2","28","2","Female","NY","10805","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","1","","true","97","Other","1","No","1","No Improper Action","1","No Improper Action","97","Other","0","None","0","None","1","Not Distracted","","","","New Rochelle","","2","State","NY","","","","1","Not Transported","",""
"1157244","1","1","39","2","Female","CT","06850","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","99","Unknown","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwalk","","2","State","CT","4","1","No","1","Not Transported","",""
"1157244","","2","15","1","Male","CT","06851","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Sunset Hill Road","N","false","1","2","false","99","Unknown","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","1","Helmet","88","Not Applicable","99","Unknown if Distracted","","","","NORWALK","","","","","","","","1","Not Transported","",""
"1160103","","3","17","2","Female","CT","","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Norwalk","UnitedStates","","","CT","","","","","","",""
"1160103","","2","13","2","Female","CT","","3","Pedestrian","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Ward Street","E","false","1","","false","1","Crossing Roadway","99","Unknown","2","Dart/Dash","88","Not Applicable","2","Intersection-Unmarked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","Norwalk","UnitedStates","","","CT","","","","3","EMS Ground","Norwalk Hospital EMS","Norwalk Hospital"
"1160103","1","1","38","1","Male","CT","06907","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","99","Unknown","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Stamford","","2","State","CT","4","1","No","1","Not Transported","",""
"1160335","","2","36","2","Female","","","4","Other Pedestrian (wheelchair, person in a building, skater, pedestrian conveyance)","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","true","1","","true","0","None","1","No","1","No Improper Action","88","Not Applicable","97","Other","0","None","88","Not Applicable","1","Not Distracted","","","","","","","","NJ","","","","1","Not Transported","",""
"1160335","1","1","55","2","Female","CT","06850","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","9","Improper Backing","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwalk","","2","State","CT","4","1","No","1","Not Transported","",""
"1162048","","2","40","1","Male","CT","06854","5","Bicyclist","B","Suspected Minor Injury (B)","3","Emotional (depressed, angry, disturbed, etc.)","3","Emotional (depressed, angry, disturbed, etc.)","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Stuart Avenue","S","false","1","2","false","1","Crossing Roadway","1","No","1","No Improper Action","1","No Improper Action","1","Intersection-Marked Crosswalk","0","None","0","None","1","Not Distracted","","","","Norwalk","UnitedStates","","","CT","","","","1","Not Transported","",""
"1162048","1","1","25","1","Male","CT","06850","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","99","Unknown","99","Unknown","18","Overtaking Cyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwalk","","2","State","CT","4","1","No","1","Not Transported","",""
"1162660","","2","38","1","Male","CT","","3","Pedestrian","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","parking lot","","true","1","","false","97","Other","1","No","99","Unknown","99","Unknown","97","Other","0","None","0","None","99","Unknown if Distracted","","","","Stamford","UnitedStates","99","Unknown","CT","","","","3","EMS Ground","norwalk hospital","norwalk hospital"
